prune_mutation_chance	hoist_mutation_chance	grow_leaf_mutation_chance	grow_root_mutation_chance	simplify_chance	n	mutation_children	crossover_children	error
0.09466516818120614	0.17817486286878922	0.3963914209579746	0.2130651972600373	0.7693722597521582	130	5	2	0.01878404567654603
0.05563922804755523	0.3759293434257325	0.001352804524599454	0.2659769134665301	0.17215840757998124	80	3	1	0.018786920507514387
0.06007363787018791	0.29028176188902877	0.034872606164667516	0.24003667974941867	0.9701388897703868	130	3	1	0.018788038008846365
0.225876305713335	0.13142874482487746	0.10777371960770248	0.21781237441382614	0.6057441044118412	80	3	2	0.01879830656230782
0.08676613477680553	0.15288894172324544	0.22053482254571946	0.2682245550330584	0.23300640044988707	50	2	1	0.018805149054793108
0.19506032620803934	0.2719079240100131	0.3720280975439729	0.1276040560208247	0.7220524827420843	50	2	3	0.01881072196842932
0.16867507310163804	0.015280039801154508	0.2988918100536358	0.39719810259457045	0.6299086842887603	130	2	2	0.01882032278636777
0.22230384260677294	0.02985846861688602	0.20138127560139565	0.27442929382678427	0.5150177257913494	50	5	1	0.01882634929254119
0.09358210104751144	0.04259059318467214	0.3030165888013134	0.26931360672912114	0.35484694544207973	80	3	3	0.018828125385667506
0.3283865422891442	0.28296111122997375	0.041880534555779794	0.14910886372191473	0.5346837414708775	80	2	2	0.018860927198927204
0.03889304584212237	0.10731098111935619	0.15227735301634768	0.4522248170406787	0.7202405708920231	20	3	3	0.018868400373275876
0.18676179922779407	0.08699818608126632	0.3754088732403326	0.04177567157041787	0.36568891691258554	20	2	1	0.018881167699816473
0.15638107765926249	0.32261103615185127	0.07753588784916744	0.31237463637222507	0.6562102347509892	80	2	2	0.018882530068031964
0.14899042780460078	0.06327454973393008	0.11020366385373694	0.2639618172842081	0.10172927104922003	50	3	3	0.018886200723918913
0.3378231888793266	0.004079003239479465	0.2575882519887007	0.05530256115600401	0.016880654207976242	30	3	2	0.018887601471353783
0.14336483881944725	0.27576070760833754	0.31196430574880546	0.1383484175173369	0.9159162117541875	30	5	1	0.01891238407456882
0.36838093483115686	0.17951159894345592	0.02118236296943704	0.3764068861175	0.2855959045638615	50	3	5	0.01892435012448967
0.27569012972030715	0.05258615487502765	0.1256767056211859	0.2541494791915156	0.8276817923594199	20	5	1	0.018935418014040868
0.07762180146917948	0.32848499523578556	0.1758674756187504	0.34981694375804295	0.2238773834743748	50	1	1	0.018943659348205473
0.31063126578060346	0.1565037318576357	0.14403119803843142	0.10014397449747069	0.7927942504088321	20	5	2	0.018945658049945007
0.33491618828918696	0.08598683862284973	0.046642463322873536	0.17065282917753954	0.3037592867908604	20	5	3	0.01897882502462372
0.29352093272774776	0.2143468212632941	0.2580623530721061	0.0031197485497868444	0.7376243407441782	80	5	2	0.0189869718687344
0.1387638804746815	0.3050707164240549	0.22522125407136673	0.1542097824338534	0.25073440978699557	50	2	3	0.01900487599241536
0.2950989176763507	0.11299086756520445	0.2641268598314934	0.2671512716387827	0.06601446061289418	20	2	1	0.01900885531213748
0.25432555699742326	0.040417185073865464	0.34088510811932016	0.12701922212108943	0.4795148164350833	130	1	5	0.01900982022221541
0.1584024422454238	0.28174612707044067	0.18331022811140804	0.27777211866720186	0.039670851964280995	80	2	5	0.01901198138009748
0.23230748710676546	0.3966241094832588	0.07579308790454861	0.04350865869382239	0.35256973484442156	80	5	2	0.019014541796719405
0.14326940459932078	0.26754800162010245	0.15938628659679413	0.2598230370553396	0.994523847851402	50	2	5	0.019024185288743247
0.526220412718818	0.20145543960065082	0.08652237327822697	0.13644624853978599	0.21555474882111292	30	1	2	0.01904204131950395
0.14904494419142622	0.04264254663014559	0.3678371212214832	0.16435527635818217	0.8048357858326044	80	1	5	0.019047568471112792
0.32110724670898055	0.10065601274512387	0.02777888956738224	0.17059625699632763	0.1545576250591193	130	1	5	0.019048117726637698
0.2687403790232323	0.27563872236884357	0.2593165595863304	0.02427752639603616	0.4237474082349614	130	3	2	0.019050548035588376
0.07680882975915729	0.4935191210264469	0.06009337844721345	0.0006552870887654689	0.5623523515459992	130	5	5	0.019061394038623315
0.29325375741586057	0.03270096749791083	0.4179009703710527	0.1931776930220441	0.2289951657807573	130	1	5	0.019062791016578953
0.09920172445612467	0.16589857813461328	0.23477838512472146	0.28264390116865534	0.931963857373492	80	2	3	0.01906662971875569
0.2467248579482634	0.03248339791431168	0.16170619539812747	0.37553761139539277	0.3965571251694161	130	5	3	0.019069403059985817
0.3469687674650683	0.14150554160866566	0.10442013974003343	0.35714642365256144	0.47623677516761054	130	2	2	0.019085182901881773
0.1690512952935805	0.16352399132569176	0.20978002536501145	0.22428697452311736	0.004677022900533068	80	1	5	0.01909290338412877
0.16232560085500666	0.3724943529957708	0.309834159852206	0.06905067100799621	0.23620219101342144	30	1	1	0.019102080055611384
0.10437667566472444	0.08100489047268124	0.4108916145263149	0.14972096108006103	0.7698313386621033	50	3	1	0.01910650354026432
0.05820753070449012	0.1570434489539939	0.2885669569769465	0.13085123280207966	0.4193306459637888	80	2	3	0.01911124055490678
0.19134262552556103	0.14971041994864565	0.20232649407800082	0.20220107541204907	0.41152466749277095	130	3	2	0.019136699357131064
0.12875037618781526	0.3601339381204732	0.02576633326706257	0.36794059410122826	0.5656096087571247	80	3	5	0.01914226053645457
0.28972769855470737	0.16260391021318102	0.24334289869060302	0.013467103586234912	0.42907555359702465	130	1	1	0.01914582991992798
0.0662968955329941	0.07651154839079106	0.27914000620177637	0.33289114519614377	0.3238105092234921	20	1	2	0.019209001964646956
0.36066052809186533	0.07928436487539829	0.3299177073083524	0.023437125822633076	0.4438703050987839	20	3	2	0.019209252036949825
0.046697963583950126	0.15781646645072986	0.3557074686095324	0.2192783205462269	0.8052484175474038	30	3	2	0.019213846631501007
0.2739817536875035	0.05141864935368709	0.17569678526141738	0.11431560041007863	0.6541913017378856	50	3	1	0.019218523711059095
0.04736754718316854	0.34139507718630874	0.12339307526733463	0.36658657856986754	0.8409336853401432	20	2	5	0.019225750848647367
0.2792303676656093	0.02861309293159428	0.3118031251597473	0.20504321569198614	0.13207112907018026	50	1	2	0.0192613922848655
0.09281529934136627	0.23454644427832488	0.22772377336517116	0.1705782969700502	0.6190085442416989	50	5	3	0.019263769555298224
0.41410751693488107	0.35938623803617736	0.049415298245936594	0.009203071501489954	0.06662045840268793	130	3	3	0.01926518309877521
0.38201877649046634	0.010746054609655612	0.32648138055026926	0.13500674060687248	0.27855152805215366	20	3	1	0.019314868747035523
0.05056456238010421	0.35531142297995866	0.34987994823524754	0.24265790157119307	0.4183627570160493	80	3	1	0.019321402466797668
0.16821730582710384	0.20567156849248866	0.2168995381966659	0.16421250329273662	0.3924154014554718	20	5	1	0.019323107009769986
0.2903232822899506	0.05469189252229702	0.21169015925622078	0.10533060029695672	0.9579687025285792	80	5	2	0.019333190321698474
0.11314077094698455	0.044774550866200545	0.21464817411798037	0.3595542134199146	0.15781752187481335	50	5	5	0.019351494807706333
0.008141001805573546	0.06517905664485178	0.30558559691517545	0.3288784223518345	0.28698771686981317	80	1	2	0.019358395386832334
0.04435150081663111	0.16597214028655058	0.1591495047985072	0.28543602638693666	0.635629120942596	20	2	3	0.01935945073734691
0.37768745934192616	0.12586408635147225	0.37639047175984985	0.034994323828675594	0.1449090134167048	30	1	2	0.019419236665131616
0.23109541862586433	0.19538045964052658	0.17563870647786697	0.18518872039957998	0.6976309432357389	130	1	5	0.01944964316775136
0.16531672446756707	0.2745793104389876	0.027750901127642794	0.2678543339146573	0.9177989084777228	130	3	1	0.01947267235467369
0.32064742891241405	0.09646242058013228	0.169092663633931	0.25238832201523403	0.5098558547317137	20	5	5	0.019478420760036474
0.011905522576521556	0.049131736856434884	0.2692932101473556	0.3738088548229043	0.5326922359932917	50	5	2	0.01950253566719135
0.14634547808509746	0.3773737927590584	0.014180445967501683	0.34173276503190697	0.08229080746515638	50	3	5	0.01951971421837611
0.29582304463547493	0.2547243547914257	0.03762848887407165	0.16818008682008864	0.2945482572284368	30	3	5	0.01953363178888625
0.14643529708414021	0.21396014826646148	0.26598367851374644	0.16916015245668511	0.3295749597246014	80	5	1	0.019544170670569964
0.1882643093304313	0.23866195068540275	0.29071488324348854	0.08390127636692134	0.3353391739730436	20	5	1	0.019555268789001014
0.05541641990865799	0.2512665724571413	0.0846314865498903	0.29953424812719076	0.48945837585731156	130	5	5	0.01956497930376987
0.30996040168982064	0.06646785155672602	0.04834962835683404	0.2989499062093252	0.09697360809600186	30	1	2	0.019568755892889894
0.18562674839018062	0.056686882309018985	0.23733286809835485	0.43588293008698387	0.3195236681838969	130	1	1	0.019576266105800925
0.17042575049839348	0.13590205180992485	0.2838427498230926	0.21183476015937022	0.5464289660421128	30	5	2	0.01958287771566644
0.14674147714663227	0.05595054531642376	0.16778734315303465	0.491210605136312	0.7630776456768086	50	5	1	0.01958352471230586
0.07775548703158656	0.39541919375231627	0.026439702786321753	0.3862906236589591	0.5383498954077645	30	5	5	0.019602191195631176
0.21965879995067983	0.24127967750962515	0.2229686239523597	0.3094374275424279	0.9798725909549052	80	3	5	0.01960847514353269
0.10810864217304078	0.2230005423222411	0.2594449781155152	0.23985868361062077	0.3661364681159862	30	5	1	0.01962074580274258
0.34208197772878074	0.19186562349161793	0.23921731339445892	0.15782533979520724	0.38246105922507156	130	1	1	0.019669355939794138
0.010093198995514807	0.3088790071784364	0.06214080598379272	0.31704132063210383	0.2586761829758428	130	5	2	0.019703491878860193
0.4639397802952309	0.3161111259253776	0.019544980943774663	0.12239244433259537	0.33000206954565003	130	1	2	0.019704074619137264
0.19797471649392515	0.22613890891466315	0.15919191659287385	0.4099577888309706	0.6944079362539303	50	3	2	0.019728743432299724
0.25876472837599235	0.26520094588272786	0.14655871559987602	0.23803836910033094	0.7204379870514559	130	5	3	0.019745061049305453
0.07778027139023168	0.21533943435535405	0.32338458151001315	0.2768173856575794	0.5918161976132206	20	1	2	0.01975632672149039
0.1435184558947734	0.19255842964111444	0.19024932870498687	0.20071711691934843	0.966876781563112	20	5	2	0.01980043213768944
0.09423006312818115	0.09455450376977788	0.1911637337455553	0.33306295008249015	0.21357975518422068	20	3	5	0.019801782352780985
0.07420154765422504	0.35846321652348395	0.04829515657509383	0.19009346275983954	0.2966334871246049	130	5	2	0.019808655996375404
0.36363411247996286	0.13010572869648976	0.2351930753004974	0.2675561379125756	0.22409413387198285	80	5	3	0.01982129276701477
0.11660005118658161	0.28666948062120234	0.26089063105871724	0.06620754270232845	0.6364617457506916	20	3	1	0.01983207756576271
0.07164972398550194	0.281115066599113	0.2060280092784172	0.35901503194750944	0.9485092093302949	20	1	2	0.019837334745468557
0.14127306011307264	0.22642753362913437	0.258460501392588	0.3011989862832038	0.9112019848210736	80	5	5	0.019868947931680953
0.3977917925716977	0.015596413167107923	0.42101827015117915	0.15955364448247888	0.06968006273885696	130	3	5	0.01988813285416188
0.07234234521208593	0.2498119134071406	0.19552275470969824	0.2537249541412599	0.04753401680939573	20	5	1	0.019912496935280827
0.24175789800157602	0.28583677787662903	0.2934849396479179	0.11989872144991202	0.43221592006319987	30	5	3	0.019919554265991
0.12867132000121717	0.05227655854215786	0.3556370428832073	0.13002707200886857	0.1535393336315758	130	3	1	0.01994617670928163
0.0725233132945265	0.30531118568160254	0.2927208289056315	0.21798757257338602	0.4788119318564733	80	3	2	0.0199489296689615
0.009162394770576556	0.08387538576149908	0.2931469671928183	0.5103199373475337	0.11244356285938728	30	2	2	0.019949487521780943
0.44510737270111606	0.18791289439480346	0.05669012524202008	0.22143928502827567	0.09415728473754281	30	5	2	0.019950915406289273
0.3909604079473176	0.08874440032270187	0.20026554846816963	0.3079499553401635	0.49819521882313955	50	5	3	0.0199679486719284
0.022966049766416148	0.3561768371557782	0.15922483060270126	0.24726448564665732	0.5599533335460509	80	3	1	0.019985409405392757
0.30635712217450856	0.3329100397637494	0.06986443268866407	0.11299895821610968	0.1629042284197154	20	3	3	0.020016755467328926
0.26454135112152405	0.26708092897843566	0.013176810138369554	0.060257141773245974	0.1925160322792202	80	1	3	0.020030139577315767
0.05222205028050779	0.21064897267080415	0.34417466332453694	0.1257110483886889	0.7554632927630383	80	5	1	0.02006885229843422
0.13525058556353645	0.0013633340129070842	0.36515259182898413	0.2694557119409827	0.9621047142634672	20	5	5	0.020076037559531114
0.2330170439803217	0.23969053781239782	0.171632090726639	0.08958415851525675	0.18638319721193997	50	2	5	0.020078762199817426
0.2109550753176183	0.3859321873420175	0.14466929176806084	0.23033255511359205	0.3562694064010544	30	5	2	0.020098513413889425
0.2577798553986392	0.12361012558716447	0.17475338311795652	0.2659602472674393	0.6918178499009833	50	3	2	0.020126871591452242
0.08260068795245891	0.24707641406200442	0.24105379029708937	0.23077003464445406	0.8750666236772714	20	2	2	0.02012876121510946
0.3056853955413117	0.20898708294945717	0.24297318144829116	0.14522224477858772	0.6534687605403657	130	3	3	0.020175503570264836
0.07851077587269008	0.176590313818607	0.08642030459136885	0.34017348009376913	0.46866384714239395	30	1	1	0.020176511797988277
0.2639179307438048	0.28273451897756113	0.1850161534398697	0.06372605413652828	0.42569874516268535	30	1	5	0.020197206014373678
0.08517685293451338	0.1643657649959039	0.33703933140988723	0.09788866443928317	0.2892132624339707	80	5	5	0.020199378685670556
0.23501051789070831	0.15670249423670038	0.27876800694072656	0.054112508923971216	0.4422553905532457	80	5	5	0.02023838924202772
0.07257496596961986	0.36891187829751965	0.008172078921482258	0.2498808720996956	0.21983143347590828	30	2	5	0.02024297974339676
0.19209870214071545	0.17469387140212786	0.2531585657900903	0.14302770471966897	0.9030982700449638	80	2	1	0.020252962312210156
0.3261723914479585	0.21414426284175905	0.1325740126685643	0.02184493246796249	0.680025321570469	130	2	2	0.0202531129502736
0.06446985138394142	0.24299792992063546	0.08933002041457305	0.5362504566810308	0.879820606749633	20	3	3	0.020265523049109373
0.12278651497448233	0.24366786332397422	0.1398439686864621	0.3403706108141205	0.7537339964561551	130	3	2	0.020273565914832717
0.1200116289945473	0.2204048455569912	0.11155285799695283	0.2262396898847487	0.6458107739606779	50	3	2	0.020284234021477467
0.1712142708905589	0.16457310586243407	0.3426999312000087	0.298619054958024	0.836238443187263	30	3	1	0.020320187706861136
0.30726026682303514	0.01712328137697125	0.22789994056199175	0.1519606992158976	0.40685448820929193	30	2	5	0.020337489795866123
0.09602727794323421	0.31862362901960295	0.16106726359446588	0.10126353137217747	0.42632128915827994	20	5	3	0.020343852493576422
0.495310836144368	0.1496111075223761	0.1946899483847237	0.0185662101689951	0.7402042204157867	80	5	1	0.020344374629185487
0.1560535604719502	0.24117020779163936	0.28715181935493256	0.0865870969625727	0.7042198668434126	50	1	1	0.02035880239026696
0.34864373699779994	0.20830059936805692	0.04121553421021426	0.2466426710701269	0.6288052131489121	20	3	2	0.02036677944757592
0.22759642141785283	0.13871018752878908	0.2632271545884906	0.08824098048198255	0.9109888682311688	80	1	5	0.020368751226271894
0.23050809911849618	0.29213896333651	0.11849026502708324	0.17662269472359207	0.599212560670032	130	3	2	0.02037180974308884
0.1574240136370264	0.11163114216662137	0.2532215487680874	0.1908349385744191	0.2272430216019823	80	1	2	0.020379920358702196
0.2938886323346348	0.10079142810033642	0.13863260799323388	0.15296559005202057	0.8677141885169171	130	3	3	0.020391245384893612
0.02723026856372474	0.3459026180061535	0.13833638904430334	0.25298423265519565	0.9704126087660213	80	2	1	0.020408098587840547
0.3840580970161856	0.32133466424902263	0.20339221630791823	0.05954588197761333	0.39286655563441	130	2	5	0.020420374363409027
0.1426880047043688	0.24918063951504768	0.20665757710294128	0.28950313615861	0.6825479224321052	20	2	5	0.020472402430272773
0.04198170054864029	0.2829331008714812	0.22582273564463645	0.1549790847411457	0.9292937997700954	130	3	2	0.020472587880446258
0.343193765946453	0.0025711203797768186	0.44512446686360585	0.0453426567955931	0.9560117099379959	30	3	5	0.02047435144526554
0.07542631322034427	0.31378312614130205	0.3181916835645891	0.007657031997234089	0.7143731864040154	130	1	5	0.02049516837993829
0.08443539651913186	0.1187217428775199	0.2539666040939428	0.267356413370275	0.6633713274446752	30	3	5	0.020510048787236956
0.08893686383223304	0.18412844766952477	0.09994681426803761	0.16174880376503098	0.018828012355377455	80	1	1	0.020531251830703635
0.1544858386186547	0.11912515386900893	0.10432334627479113	0.3268043278534165	0.6036903332032901	80	5	3	0.020531572331413585
0.38017972924039667	0.37491241307915724	0.16508241121758627	0.0014074447008035292	0.02249921247013764	20	1	3	0.020532040471777487
0.06032487031605388	0.3921085595859672	0.007234470834397163	0.1347300992301913	0.6715797238830863	80	2	2	0.020542456606994018
0.048913277021376655	0.21877987093872908	0.18227201972553628	0.11024401943371728	0.2402476238328738	130	2	1	0.020542456606994147
0.146652971700593	0.3635663001613057	0.26103309875916914	0.022020794307364342	0.15576320087899664	20	3	2	0.020560974047838864
0.1798194363736055	0.0988490990834416	0.31838336591822397	0.12730614053120654	0.7120330608126278	20	5	2	0.02057945149130422
0.3131828726467095	0.1787131679807577	0.05772207994889828	0.31471796929317064	0.7875355434727895	20	3	2	0.020611180902398937
0.012780085438155371	0.28401456084260124	0.2119326673612665	0.24442484719595017	0.6126795602674124	130	1	5	0.020617688971412886
0.05834362032586384	0.1738243680943085	0.07027241982777878	0.4895695818412362	0.4263143160304461	130	2	1	0.020618070104137277
0.12875090372744993	0.2898929837441912	0.21876968177193148	0.10269447602273116	0.9702935511774902	30	2	2	0.02062396865979819
0.21150218426400577	0.25323174124580083	0.2846033419654233	0.18941574327764624	0.9733239507841862	50	1	5	0.020650901327509033
0.35090201080041167	0.04322190390675645	0.2811408500119327	0.30007369702236775	0.032194465619656	80	1	3	0.020674168414837872
0.10608723773624404	0.043742790448930674	0.3604052426052266	0.47580939479366513	0.4574533256272071	30	2	1	0.020678794645529904
0.2122901076607328	0.3005832823240891	0.0896929652848897	0.22681760435649115	0.5514545699672351	20	5	1	0.02071568081773257
0.25027873617894064	0.2881637263676688	0.08314457092371619	0.3009892916075352	0.6937747581274045	30	3	2	0.020729027504320322
0.24923129609287542	0.17200765703690668	0.32959134709987714	0.10662948190274625	0.7668415154276452	50	2	1	0.02073747301454441
0.049478947452407634	0.1572770025753189	0.22272188994342423	0.15778064930575197	0.22722998217326118	130	2	1	0.020750724729219724
0.05245462386624411	0.32779434849152456	0.3538392689684118	0.15476427745594915	0.1958816868813127	20	3	2	0.020751599411349873
0.4212150598546428	0.03228298465981181	0.09239546683295972	0.1705521019218189	0.6953743984648005	30	2	5	0.020784195400417
0.21305192544329607	0.07288491867692631	0.22155290869209116	0.2789729081407298	0.18952416902177693	30	1	2	0.020785187190755637
0.334470650168261	0.062363084470737615	0.3498381870929539	0.08582017331877316	0.8977615957769559	50	2	2	0.02080164223620608
0.15854572802025257	0.05892219420059214	0.2957330469687413	0.21129203690425277	0.8688123200352407	30	2	2	0.02081089847816243
0.27718461107298065	0.3203095827162755	0.2064893935590876	0.11074623941186593	0.2654316096044541	20	2	1	0.02083788099810089
0.12449381238612647	0.006101599248954538	0.14914210390825183	0.186090495914235	0.3072567599619621	30	1	1	0.02085603690114768
0.3408366240009492	0.03619290247854803	0.21585701680337605	0.04399574650428157	0.8259557942926109	130	5	5	0.02086216586062089
0.05119907359312696	0.33790077375428323	0.22499058587104837	0.2638303146067933	0.11957059567764639	50	1	3	0.020885659434543128
0.21669635675369855	0.3099190971497962	0.06712677126305126	0.3318520591704569	0.28661718431531846	30	5	3	0.020945588451515857
0.28277782150228165	0.4128865528343497	0.05417321787756283	0.21292293907633844	0.2700745910529375	80	2	5	0.02095797889724012
0.1326469771290661	0.13446034049586825	0.2795899577993751	0.2136399514277207	0.0888017167450349	80	5	2	0.020960932362180593
0.15005924963773207	0.06710981241600608	0.34366394555970897	0.1127413443028711	0.8222056517453836	80	3	5	0.020976295081291965
0.17575962632781733	0.16573238134955162	0.2988357866061097	0.1677529489750584	0.04618458482174359	80	1	3	0.0209970085787834
0.19766324846299418	0.279225619468644	0.19438944287381762	0.14295137564104643	0.09041527467199384	130	3	2	0.021022563904374843
0.03499751872277846	0.4649211935155362	0.1491799709115485	0.18859505948261043	0.3340250155252955	80	1	5	0.021025831425801486
0.26743538185983096	0.20240733658466872	0.29459490984735714	0.13142417988173072	0.5351746891768113	20	1	5	0.021036835706538092
0.18050900178828758	0.36657053889301944	0.010417441853827694	0.33567343626923435	0.213068283212291	130	3	2	0.021044099761428958
0.2876933834979716	0.2086761725084757	0.11261439947249634	0.1931212763917956	0.55597336893281	30	3	5	0.021053748162111405
0.30552309952490797	0.20448028429355367	0.022132378604046384	0.272882808365126	0.8809055119544487	130	2	2	0.021075433941327697
0.17385368846383656	0.22269473721283026	0.34111935208455485	0.17500273094346222	0.3601232240380289	20	3	2	0.021103163483113044
0.3275984767719112	0.29285504500417037	0.05520460148833239	0.10871914117231608	0.47613008130517864	80	2	1	0.021106693774952244
0.11440754691303799	0.06944799700167203	0.2753519449036508	0.2403846211496438	0.461195257019947	80	2	1	0.02110896341744176
0.37779506029316734	0.003600566182711347	0.12329035993096982	0.12988792327157433	0.7944986911993397	80	1	5	0.021112858113515858
0.032595341354089605	0.3429961869012382	0.054110754386006654	0.2667707382772449	0.7471369518620469	50	1	3	0.021119297600975525
0.11638254947880108	0.15956240998861956	0.2574961719366191	0.19882578142516685	0.06527464718752973	20	3	5	0.021153971101979176
0.27702946939902434	0.10435772931955886	0.09881970836738975	0.13008552523236738	0.5779754604816433	80	1	5	0.021177098904314254
0.32844915996817114	0.1802555624125134	0.01484280186647709	0.2297562610851029	0.36049906330885206	80	2	3	0.021189413538947044
0.3629991590545855	0.25173535539025454	0.18483248727230644	0.10790587821129942	0.8634163181923482	130	5	2	0.021196386592635237
0.20825308524028935	0.05010747405402647	0.27032693416677156	0.11482916670329534	0.19271834726532977	80	2	2	0.021216784645307248
0.15049361656240726	0.09566261526270832	0.2086526883459352	0.2562907942148334	0.07641775542153928	80	5	3	0.02123119535406684
0.3048299946626938	0.14019226458103776	0.1977865514636151	0.12189208062679224	0.6512942616982434	20	5	3	0.021245210967438286
0.2129164004964595	0.09606963076661285	0.002202511062792617	0.42769528436002396	0.1368449334268279	30	2	1	0.02126929399525576
0.2224588490211555	0.28245891118748273	0.08869939667441527	0.12405457093093701	0.9927736348556232	20	5	5	0.021283841441875187
0.27574559495878886	0.11806810320420721	0.0731939360124826	0.20908946242344606	0.6032079548645651	130	3	2	0.021296028040394505
0.08668596075797787	0.38635785408539164	0.001725078379784034	0.2974766485847387	0.4338227901745567	50	5	3	0.02130023991513284
0.08872776757671576	0.2213839468674997	0.018029412854337082	0.27560182537732064	0.9434298198049219	20	2	2	0.021320962571036665
0.2825621854494134	0.25480542018027913	0.09747767740441736	0.22713220211023138	0.666311599621751	20	2	2	0.02134452664800238
0.1372617722526019	0.2990266129413384	0.06417349249920494	0.29769899235501107	0.3060775481014094	20	3	5	0.02135779364455785
0.3192953038802247	0.021438033275812403	0.18306876410677658	0.1918705452695399	0.6633073188696071	80	5	3	0.021371593606331316
0.15607341814582557	0.16451225369782618	0.1137089383071201	0.1781487464576346	0.11216818966380271	130	2	3	0.021374598776805937
0.12775550031081973	0.14772426540114633	0.5551070649469462	0.0180598414200042	0.5529634116426446	30	5	1	0.021376236260230434
0.1900449782760261	0.32681194010969256	0.02813754864932703	0.10811032821437862	0.4651145616217508	130	3	5	0.021386978668532907
0.14805613920934327	0.3199938526102833	0.10963555118420605	0.25045948280826447	0.7424916762134149	50	1	2	0.021392166763687492
0.16617937785664894	0.19451994267934547	0.0984978467793531	0.303032297361293	0.7610144333556674	80	2	1	0.02143332750990991
0.1753004819614452	0.12003109070775618	0.2919313496595469	0.1158349943414254	0.11734579291890013	130	3	3	0.021435967264065124
0.148164711353011	0.1340789033042773	0.1544046347653185	0.31710028605508167	0.023427015504201343	50	2	5	0.0214529667436922
0.1621197885663234	0.1930615229446331	0.20696140944300848	0.24528724515232148	0.922324996665417	20	5	2	0.02146318638497999
0.019685659323495783	0.171036186394986	0.5565379937036746	0.18917498018620602	0.11278196870181112	30	5	1	0.021469121483424322
0.25640613916825156	0.060039672170483616	0.30513143855974023	0.09337091824600234	0.46032535834875077	30	5	2	0.021475301886111155
0.29116057440751597	0.19431443306701235	0.2938040798932419	0.04684487661316172	0.8604976941236874	20	3	5	0.021478084080548077
0.41272718826432253	0.1211945788202913	0.3455821689291573	0.04485732429688993	0.3520333484889515	50	5	5	0.021497381914511234
0.1643748981346659	0.033036478007471996	0.3977108602121154	0.0574976288012683	0.2965841616406647	20	2	5	0.02150057251851788
0.29923425541392074	0.2266060807687995	0.15896221576124095	0.18110116801355738	0.604368951665585	30	5	3	0.021514429973854964
0.06590734923166418	0.3719498243992065	0.12357122548374015	0.3091036861749301	0.7950128654652662	50	1	5	0.021528987399019407
0.15544264105303177	0.27344143581664954	0.3275275898012836	0.17152707920095264	0.6785722971147752	80	2	1	0.021539446697733156
0.09248498119691802	0.1464991732289747	0.4131271100951106	0.12581476884309614	0.10830967871484365	130	3	3	0.02155016661588194
0.0734958465223548	0.125941619424666	0.1140133526607417	0.5719543197280554	0.38821170670089855	130	3	5	0.021565220951612982
0.15016249371235907	0.23686445269281953	0.20406369781701666	0.25971106227630913	0.5260325067182114	30	1	3	0.02159849913852055
0.232247330965231	0.05299012008678704	0.05125547672663324	0.38578140030600544	0.17066156383965203	30	2	2	0.021610474619578917
0.046609478645412025	0.15575596746305323	0.2829163094387993	0.273916294486296	0.28305073429066185	80	1	2	0.02161705361156401
0.14285089896927086	0.1977181752658941	0.18398840488925722	0.2076193019101336	0.7518134911623262	30	3	2	0.021625280647145452
0.21791456389583724	0.20374615888700914	0.26284348641730004	0.2951123890551359	0.5485393103846977	130	5	2	0.021626125371809815
0.33424952490144405	0.12637748624953493	0.14775444072513036	0.06322188195834103	0.2927861428455859	130	2	5	0.021627204058166854
0.23251023089472647	0.32602388533411375	0.03690634099158945	0.10448709029263692	0.7899479952553914	130	2	1	0.021633305982127253
0.34766304324949393	0.2323640499528453	0.051658153551998834	0.25579737928822627	0.5333408282944455	80	1	3	0.02166072217969661
0.030772517017523007	0.07589922655367269	0.30870912467493344	0.4143828426392923	0.44158738858588187	20	5	2	0.021672375647259556
0.1670725752693507	0.3349671084096977	0.20671656838893257	0.19234264390860215	0.6683549703750294	50	1	2	0.02167892396196042
0.21235768695151427	0.14441592898132116	0.24106388235335854	0.3681907652654898	0.908614500468931	80	1	5	0.02170535569710362
0.410563095022707	0.09448907265291398	0.0002694622829245749	0.48666698809406334	0.20129444039671196	20	3	2	0.021710624566233586
0.10162641921803026	0.13761731023992688	0.31885244990152095	0.11049072947535017	0.21179345220041124	30	2	2	0.02171861108724582
0.12600461939912216	0.23886630656270488	0.17577776370167528	0.13580786721454305	0.8758367379169631	30	5	1	0.021727849769424105
0.05372239522811822	0.3103083864728261	0.17359372815241206	0.15554935196307568	0.1919169839956495	80	2	1	0.021743172305342184
0.09654073276625759	0.06444135150296584	0.24798278935324702	0.05421579465789442	0.7907500369312448	30	3	5	0.02174632453364087
0.27985720206088077	0.22479917679530717	0.2674252503495183	0.22743113032069262	0.4278420182150152	30	2	2	0.021766543026429237
0.25949974102046175	0.08648080701641729	0.01430828590872273	0.09517737243560112	0.5010292229512932	80	2	1	0.021789352354430677
0.35515376973493423	0.2267433558826537	0.21338628124947662	0.0906121403761734	0.2916239651795951	80	5	5	0.021798529993890342
0.1855368822684963	0.06217673460725655	0.30816316587967857	0.29498592755388314	0.6634706445300605	30	2	3	0.02180597486424761
0.09644360720520115	0.033357389615665096	0.39176767862568007	0.44635738079449666	0.6020202321826666	80	3	3	0.02180859260045832
0.045113394217648574	0.21426101524298236	0.2645865025798664	0.2682308574605157	0.24878546709070015	20	1	1	0.021815387538395316
